ID,year,month,tifPath,Target,class
ID_cRnoWK_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_cRnoWK_2024_04.tif,Palm,2
ID_eAzoCs_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_eAzoCs_2024_04.tif,Rubber,3
ID_oAS61h_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_oAS61h_2024_04.tif,Rubber,3
ID_fJ3a9J_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_fJ3a9J_2024_04.tif,Rubber,3
ID_k2fuUk_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_k2fuUk_2024_04.tif,Rubber,3
ID_QBGORT_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_QBGORT_2024_04.tif,Rubber,3
ID_dnPsmj_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_dnPsmj_2024_04.tif,Rubber,3
ID_Os9CYK_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Os9CYK_2024_04.tif,Rubber,3
ID_u3MhaM_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_u3MhaM_2024_04.tif,Rubber,3
ID_Vl5pXH_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Vl5pXH_2024_04.tif,Palm,2
ID_JYpt3c_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_JYpt3c_2024_04.tif,Rubber,3
ID_r79TJv_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_r79TJv_2024_04.tif,Palm,2
ID_rGGiwg_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_rGGiwg_2024_04.tif,Rubber,3
ID_Vyy7Dx_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Vyy7Dx_2024_04.tif,Palm,2
ID_OBSqEx_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_OBSqEx_2024_04.tif,Rubber,3
ID_tU8CXe_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_tU8CXe_2024_04.tif,Rubber,3
ID_GfnIdk_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_GfnIdk_2024_04.tif,Rubber,3
ID_Xh1pvu_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Xh1pvu_2024_04.tif,Rubber,3
ID_F5tDRL_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_F5tDRL_2024_04.tif,Rubber,3
ID_TD7su6_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_TD7su6_2024_04.tif,Rubber,3
ID_CmYl2G_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_CmYl2G_2024_04.tif,Palm,2
ID_8mbQmt_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_8mbQmt_2024_04.tif,Palm,2
ID_Yiu8Q1_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Yiu8Q1_2024_04.tif,Palm,2
ID_5GeXcl_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_5GeXcl_2024_04.tif,Rubber,3
ID_8F8ZPP_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_8F8ZPP_2024_04.tif,Rubber,3
ID_iUM0Ws_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_iUM0Ws_2024_04.tif,Rubber,3
ID_MVJYXa_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_MVJYXa_2024_04.tif,Rubber,3
ID_RedVm0_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_RedVm0_2024_04.tif,Palm,2
ID_9WxxHp_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_9WxxHp_2024_04.tif,Palm,2
ID_vp785H_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_vp785H_2024_04.tif,Rubber,3
ID_SSupeH_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_SSupeH_2024_04.tif,Rubber,3
ID_bmsWvy_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_bmsWvy_2024_04.tif,Rubber,3
ID_lIOupt_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_lIOupt_2024_04.tif,Rubber,3
ID_DRL8kW_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_DRL8kW_2024_04.tif,Palm,2
ID_vSZHw5_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_vSZHw5_2024_04.tif,Rubber,3
ID_k0v65v_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_k0v65v_2024_04.tif,Palm,2
ID_WESYGf_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_WESYGf_2024_04.tif,Palm,2
ID_0hFkvN_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_0hFkvN_2024_04.tif,Rubber,3
ID_aOqgPL_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_aOqgPL_2024_04.tif,Palm,2
ID_abekMT_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_abekMT_2024_04.tif,Rubber,3
ID_KOQOQA_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_KOQOQA_2024_04.tif,Rubber,3
ID_2iGgzO_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_2iGgzO_2024_04.tif,Rubber,3
ID_M2DJNc_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_M2DJNc_2024_04.tif,Rubber,3
ID_SZNrmO_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_SZNrmO_2024_04.tif,Rubber,3
ID_LxL7g8_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_LxL7g8_2024_04.tif,Rubber,3
ID_aZQJK3_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_aZQJK3_2024_04.tif,Rubber,3
ID_QbYj7g_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_QbYj7g_2024_04.tif,Palm,2
ID_9CHKck_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_9CHKck_2024_04.tif,Rubber,3
ID_Bm3VTW_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Bm3VTW_2024_04.tif,Rubber,3
ID_xMZz4v_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_xMZz4v_2024_04.tif,Rubber,3
ID_bi25qY_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_bi25qY_2024_04.tif,Rubber,3
ID_T4HaP6_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_T4HaP6_2024_04.tif,Rubber,3
ID_tKRoWo_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_tKRoWo_2024_04.tif,Rubber,3
ID_wR1peh_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_wR1peh_2024_04.tif,Rubber,3
ID_wReGjO_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_wReGjO_2024_04.tif,Rubber,3
ID_nuIE1l_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_nuIE1l_2024_04.tif,Rubber,3
ID_ZesUIb_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_ZesUIb_2024_04.tif,Palm,2
ID_BmajXs_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_BmajXs_2024_04.tif,Palm,2
ID_AsXdKU_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_AsXdKU_2024_04.tif,Rubber,3
ID_bHjvEm_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_bHjvEm_2024_04.tif,Rubber,3
ID_PIXQjl_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_PIXQjl_2024_04.tif,Rubber,3
ID_cLC7ar_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_cLC7ar_2024_04.tif,Rubber,3
ID_b2Rnyf_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_b2Rnyf_2024_04.tif,Rubber,3
ID_xk4W5q_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_xk4W5q_2024_04.tif,Rubber,3
ID_FAw3Wt_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_FAw3Wt_2024_04.tif,Rubber,3
ID_wDpKRi_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_wDpKRi_2024_04.tif,Palm,2
ID_0Ov93I_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_0Ov93I_2024_04.tif,Rubber,3
ID_kYPP3a_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Cocoa_ID_kYPP3a_2024_04.tif,Cocoa,1
ID_yo17qr_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_yo17qr_2024_04.tif,Palm,2
ID_Pg197t_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Pg197t_2024_04.tif,Rubber,3
ID_axvANo_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_axvANo_2024_04.tif,Palm,2
ID_CUmFxc_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_CUmFxc_2024_04.tif,Rubber,3
ID_yXtm8F_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_yXtm8F_2024_04.tif,Rubber,3
ID_ZBcTEb_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_ZBcTEb_2024_04.tif,Rubber,3
ID_or6uBT_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_or6uBT_2024_04.tif,Rubber,3
ID_on02IG_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_on02IG_2024_04.tif,Rubber,3
ID_LI5ZFx_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_LI5ZFx_2024_04.tif,Palm,2
ID_uZDX2F_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_uZDX2F_2024_04.tif,Rubber,3
ID_ot2aCl_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_ot2aCl_2024_04.tif,Palm,2
ID_gPwNaT_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_gPwNaT_2024_04.tif,Palm,2
ID_kqlCK4_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_kqlCK4_2024_04.tif,Rubber,3
ID_hdBd45_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_hdBd45_2024_04.tif,Rubber,3
ID_E3DVW6_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_E3DVW6_2024_04.tif,Rubber,3
ID_YYbh2U_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_YYbh2U_2024_04.tif,Rubber,3
ID_bmMyw2_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_bmMyw2_2024_04.tif,Rubber,3
ID_6RnYnT_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_6RnYnT_2024_04.tif,Rubber,3
ID_RE6wam_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_RE6wam_2024_04.tif,Palm,2
ID_oBzOjY_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_oBzOjY_2024_04.tif,Rubber,3
ID_xk7bJf_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_xk7bJf_2024_04.tif,Rubber,3
ID_ZnmN0Y_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_ZnmN0Y_2024_04.tif,Rubber,3
ID_ZHN1XK_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_ZHN1XK_2024_04.tif,Rubber,3
ID_QXd6gm_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_QXd6gm_2024_04.tif,Rubber,3
ID_12GpsM_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_12GpsM_2024_04.tif,Palm,2
ID_EjtElC_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_EjtElC_2024_04.tif,Palm,2
ID_Kv76GO_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Kv76GO_2024_04.tif,Palm,2
ID_dbiX2A_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_dbiX2A_2024_04.tif,Rubber,3
ID_Hbyt3Z_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Hbyt3Z_2024_04.tif,Rubber,3
ID_b1jzlJ_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_b1jzlJ_2024_04.tif,Palm,2
ID_KMPCii_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_KMPCii_2024_04.tif,Rubber,3
ID_n1NnK7_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_n1NnK7_2024_04.tif,Palm,2
ID_1uLIfw_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_1uLIfw_2024_04.tif,Rubber,3
ID_bWFMre_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_bWFMre_2024_04.tif,Palm,2
ID_9uaWNr_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_9uaWNr_2024_04.tif,Rubber,3
ID_evbynQ_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_evbynQ_2024_04.tif,Rubber,3
ID_N3CKL9_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_N3CKL9_2024_04.tif,Palm,2
ID_6MV1s1_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_6MV1s1_2024_04.tif,Palm,2
ID_EcYpY5_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_EcYpY5_2024_04.tif,Rubber,3
ID_v3hW5h_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_v3hW5h_2024_04.tif,Rubber,3
ID_fqLWlp_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_fqLWlp_2024_04.tif,Rubber,3
ID_0RuY6K_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_0RuY6K_2024_04.tif,Rubber,3
ID_yyK5Yq_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_yyK5Yq_2024_04.tif,Rubber,3
ID_bzRfPx_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_bzRfPx_2024_04.tif,Rubber,3
ID_RLu93G_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_RLu93G_2024_04.tif,Palm,2
ID_zbMscp_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_zbMscp_2024_04.tif,Rubber,3
ID_hzy3kx_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_hzy3kx_2024_04.tif,Rubber,3
ID_Th1lbV_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Th1lbV_2024_04.tif,Rubber,3
ID_jmLfEk_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_jmLfEk_2024_04.tif,Palm,2
ID_VloIhT_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_VloIhT_2024_04.tif,Palm,2
ID_wTtcob_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_wTtcob_2024_04.tif,Palm,2
ID_4h8uzz_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_4h8uzz_2024_04.tif,Rubber,3
ID_B8x0G6_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_B8x0G6_2024_04.tif,Palm,2
ID_9YEQgu_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_9YEQgu_2024_04.tif,Rubber,3
ID_HQr75Y_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_HQr75Y_2024_04.tif,Rubber,3
ID_9wjbwx_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_9wjbwx_2024_04.tif,Rubber,3
ID_wUJPUM_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_wUJPUM_2024_04.tif,Rubber,3
ID_iLxBoE_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_iLxBoE_2024_04.tif,Rubber,3
ID_PiZsQF_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_PiZsQF_2024_04.tif,Rubber,3
ID_4DAY0n_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_4DAY0n_2024_04.tif,Palm,2
ID_UbOt8N_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_UbOt8N_2024_04.tif,Palm,2
ID_BAUEIJ_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_BAUEIJ_2024_04.tif,Rubber,3
ID_dmhKwf_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_dmhKwf_2024_04.tif,Rubber,3
ID_UP2pqR_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_UP2pqR_2024_04.tif,Rubber,3
ID_xDskVY_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_xDskVY_2024_04.tif,Palm,2
ID_ZCPRwb_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_ZCPRwb_2024_04.tif,Rubber,3
ID_HGuWip_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_HGuWip_2024_04.tif,Rubber,3
ID_3h4LVa_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_3h4LVa_2024_04.tif,Rubber,3
ID_mzJvcR_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_mzJvcR_2024_04.tif,Rubber,3
ID_uMh6vp_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_uMh6vp_2024_04.tif,Rubber,3
ID_bCvMpB_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_bCvMpB_2024_04.tif,Rubber,3
ID_fH3X7V_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_fH3X7V_2024_04.tif,Rubber,3
ID_rhgf5K_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_rhgf5K_2024_04.tif,Palm,2
ID_32HIhX_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_32HIhX_2024_04.tif,Rubber,3
ID_kso7Y6_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_kso7Y6_2024_04.tif,Rubber,3
ID_OjifIQ_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_OjifIQ_2024_04.tif,Rubber,3
ID_8HOUqs_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_8HOUqs_2024_04.tif,Palm,2
ID_tsWRmF_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_tsWRmF_2024_04.tif,Rubber,3
ID_WX9YDA_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_WX9YDA_2024_04.tif,Rubber,3
ID_kgxYtA_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_kgxYtA_2024_04.tif,Rubber,3
ID_umjapH_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_umjapH_2024_04.tif,Rubber,3
ID_pWzJTB_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_pWzJTB_2024_04.tif,Palm,2
ID_zFYTHU_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_zFYTHU_2024_04.tif,Palm,2
ID_QgYtV2_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_QgYtV2_2024_04.tif,Rubber,3
ID_lit5HC_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_lit5HC_2024_04.tif,Rubber,3
ID_3VH0uT_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_3VH0uT_2024_04.tif,Palm,2
ID_Oa3tjl_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Oa3tjl_2024_04.tif,Palm,2
ID_8eLM8J_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_8eLM8J_2024_04.tif,Rubber,3
ID_UHEf9r_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_UHEf9r_2024_04.tif,Rubber,3
ID_bvrJMl_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_bvrJMl_2024_04.tif,Rubber,3
ID_JSll97_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_JSll97_2024_04.tif,Rubber,3
ID_zKpSnm_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_zKpSnm_2024_04.tif,Palm,2
ID_v3TWLE_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_v3TWLE_2024_04.tif,Rubber,3
ID_YNHm9l_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_YNHm9l_2024_04.tif,Rubber,3
ID_QHgUrm_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_QHgUrm_2024_04.tif,Rubber,3
ID_8TzKpm_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_8TzKpm_2024_04.tif,Rubber,3
ID_S3J7jB_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_S3J7jB_2024_04.tif,Rubber,3
ID_ieUgW9_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_ieUgW9_2024_04.tif,Palm,2
ID_yh1765_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_yh1765_2024_04.tif,Palm,2
ID_68nnDH_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_68nnDH_2024_04.tif,Palm,2
ID_SnFErt_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_SnFErt_2024_04.tif,Rubber,3
ID_WrQBCo_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_WrQBCo_2024_04.tif,Rubber,3
ID_hc34JH_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_hc34JH_2024_04.tif,Rubber,3
ID_htDkK6_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_htDkK6_2024_04.tif,Rubber,3
ID_R2Ki50_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_R2Ki50_2024_04.tif,Palm,2
ID_BiR24C_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_BiR24C_2024_04.tif,Rubber,3
ID_Hpgkid_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Hpgkid_2024_04.tif,Rubber,3
ID_0qtG4C_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_0qtG4C_2024_04.tif,Rubber,3
ID_scGlYG_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_scGlYG_2024_04.tif,Palm,2
ID_yvn8RG_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_yvn8RG_2024_04.tif,Rubber,3
ID_Aqc6dq_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Aqc6dq_2024_04.tif,Rubber,3
ID_Wkn6iS_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Wkn6iS_2024_04.tif,Rubber,3
ID_lUrRcD_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_lUrRcD_2024_04.tif,Rubber,3
ID_esXQrq_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_esXQrq_2024_04.tif,Palm,2
ID_P4N0NB_Apr,2024,Apr,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_P4N0NB_2024_04.tif,Rubber,3
